ARTS_ARTICULO,ARTS_NOMBRE,ARTS_ARTICULO_EMP,PONDERADO,ARTS_ARTICULO_IMP,ARTS_TIPO_ART,ARTS_DESCRIPCION,ARTS_CLASIF_1,ARTS_CLASIF_2,ARTS_CLASIF_3,ARTS_CLASIF_4,ARTS_CLASIF_5,ARTS_CLASIF_6,ARTS_CLASIF_7,ARTS_CLASIF_8,ARTS_CLASIF_9,ARTS_CLASIF_10,ARTS_CLASIF_11,ARTS_CLASIF_12,ARTS_CLASIF_13,ARTS_CLASIF_14,ARTS_CLASIF_15,ARTS_CLASIF_16,ARTS_UNIMED_STOCK,ARTS_CODBAR_STOCK,ARTS_CONTROL_STOCK,ARTS_AJUS_CANT_UMS,ARTS_PORCMAX_AJUMS,ARTS_CON_PARTIDAS,ARTS_NROS_SERIE,ARTS_CON_TALLES,ARTS_TALLE,ARTS_COLOR,ARTS_SE_VENDE,ARTS_SE_COMPRA,ARTS_FECHA_ALTA,ARTS_FECHA_BAJA,ARTS_BLOQUEO_MOST,ARTS_VOLUMEN_EMB_UMS,ARTS_PESO_EMB_UMS,ARTS_CANT_BULT_UMS,ARTS_UNIMED_HOMSTO,ARTS_FACTOR_HOMSTO,ARTS_CUENTA,ARTS_SE_PRODUCE,ARTS_CONSUMO_COM,ARTS_MODO_STOC_MIN,ARTS_STOCK_MINIMO,ARTS_GENERA_MOVSTK,ARTS_CLASIF_UM_ART,ARTS_PORC_DMAXCAOF,ARTS_HABIL_PPP,ARTS_COSTEO_CIEMES,ARTS_DIVI_ASI_CM,ARTS_ESPECIE_GRANO,ARTS_TIPO_GRANO,ARTS_VARIEDAD_GRANO,ARTS_CUENTA_ANTICIPO_LIQ,ARTS_CODIGO_PROD_COT,ARTS_CODIGO_UM_COT,ARTS_FACTOR_UM_COT,ARTS_UNIMED_DIM,ARTS_LARGO_DIM,ARTS_ANCHO_DIM,ARTS_ALTO_DIM,ARTS_DIAS_EXIS_ANTES_USO,ARTS_UMS_ES_UCMI,ARTS_UM_UCMI,ARTS_FACTOR_UM_UCMI,ARTS_CODBAR_UCMI,ARTS_DESCRIPCION_WS_AFIP,ARTS_DPOS_CONSUMO_COMP,ARTS_CLASIF_1_CAD1,ARTS_CLASIF_2_CAD2,ARTS_CLASIF_3_CAD3,ARTS_CLASIF_4_CAD4,ARTS_OPERA_CODBAR_PARTIDAS,ARTS_ASIGNA_AUTO_CODBAR_PARTIDAS,ARTS_APLICA_CTRL_CODBAR_PARTIDAS,ARTS_HABIL_MULTINODO,ARTS_NUEVAS_PART_BLOQUAR_AUT,ARTS_UTILIZA_CODIGO_BARRA,ARTS_CAUSA_BLOQ_PART_AUT,ARTS_REQ_ANAL_LAB_PARA_INGRESO,ARTS_REQ_IDENT_DEPOSITO_INGR_OTL,ARTS_STOCK_MAXIMO,ARTS_EXIGE_VENCIM_PARTIDAS,ARTS_EXIGE_NUMERO_SERIE_PART
3972,KIT PDHV Vw Amarok,600020100,0.34579796470869384,600020100,COM,"APLICACION : VW AMAROK (2HA, 2HB, S1B, S6B, S7A, S7B)cc  2.0 BiTDI	desde 02.2012		 CSHACNEA	 2.0 BiTDI	hasta 04.2012		 CDCA	 2.0 BiTDI 4motion	desde 02.2012	 CSHACNEA	 2.0 BiTDI 4motion	hasta 04.2012		CDCA	 2.",3,1,122,1,0,3,0,,,,,,,,,,UN,600020100,1,0,0,0,0,0,,,1,1,2018-09-11 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17046,KIT EMBRAGUE PDR CORSA 1.4 INY 190X14 (6285),3000001211,0.34256663175123153,3000001211,COM,EQUIVALENCIA LUK: 620323600 VALEO 801039 /PHC:GMK-056 ,26,1,1,1,0,1,0,,,,,,,,,,UN,3000001211,1,0,0,0,0,0,,,1,1,2019-02-04 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5876,BBA DE AGUA V.W. Gol 1.0 /FOX/SURAN/ Golf III 1.6,BA358,0.32190840015572214,BA358,COM,BA358	V.W. Gol 1.0 95 // Golf III 1.4i 1.6i // Polo 1.3 1.4 1.6 // Fox // Suran // Caddy I // Gol Trend 1.4i 1.6i _x000D_  GV358 o IV358 con kit de distribución,55,4,5,1,0,1,0,,,,,,,,,,UN,BA358,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4083,KIT EMBRAGUE PDR FORD GALAXY VW GACEL GOL QUANTUN SANTANA 210x24,621300300,0.3217973420847071,621300300,COM,"APLICACIONES : FORD GALAXY VW GACEL GOL QUANTUN SANTANA SAVEIRO MOTORES 1.8 Y 2.0  EQUIVALENCIAS : SACHS 3000954268 , VALEO: VIGENTE : 228212  EX 650784=650704 / 227648 / REEMPLAZA A LUK: 621014716 = 621207800  /PHC:VWK-085B  (( 210x24 ))",3,1,1,1,0,1,0,,,,,,,,,,UN,621300300,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4066,KIT EMBRAGUE PDR GM PRISMA/CORSA 1.4 SUZUKI FUN 1.0 y 1.4(200mm),620323600,0.3192602068194347,620323600,COM,VALEO: 228322 (ex 801039 ( esta pieza es 190mm) va para ruleman mecanico como para hidraulico  SACHS 3000001211 original:93332230 /PHC:GMK-056  PHC :(NUCLEO DISCO FIJO ),3,1,1,1,0,1,0,,,,,,,,,,UN,620323600,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
106,KIT EMBRAGUE PDR IVECO DAILY 3.0D 280X10 ESTRIA CHICA,233005,0.31339808676264197,233005,COM,SACHS 3400700646 SECO: S92228010 K00428010IODYSO OEM 500056636,1,1,1,1,2,1,0,,,,,,,,,,UN,233005,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5926,BBA AGUA Renault Clio // Megane // Sce K4M,BA434,0.307761104356827,BA434,COM,Renault Clio // Megane // Scenic // Megane II 1.6 16v motor K4MG7/F7/748/J KANGOO 1.6 16V _x000D_  (( GV434 - IV434 con kit de distri )),5,4,5,1,0,1,0,,,,,,,,,,UN,BA434,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4067,KIT EMBRAGUE PDH CHEVROLET ONIX / PRISMA / AGILE /,620323633,0.30056714710594956,620323633,COM,"APLICACIONES : CHEVROLET AGILE , PRISMA , ONIX, , MOTORES 1.4 CON ACTUADOR HIDRAULICO  EQUIVALENCIAS : sachs 3000001210 /PHC:GMK-100",3,1,199,1,0,1,0,,,,,,,,,,UN,620323633,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17768,KIT DISTRI + BBA AGUA VW FOX SURAN GOL TREND,GV358,0.2988193090484518,GV358,COM,K90135X19XS-B + BA358 KIT DISTRI + BBA AGUA VW FOX SURAN GOL TREND KP90135X19XS-A2 - IV358 530069730,30,2,166,1,0,1,0,,,,,,,,,,UN,GV358,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
26506,CONJUNTO EMBRAGUE PD FORD Ka/Ecosport 1.0/1.5 (motor Dragon),833385,0.29010820469284077,833385,COM,"OEM: J7BG-7540-AA/J7BZ-7B546-A/JN15-7540-AB/JN1Z-7B546-C
SACHS: 3000001217 (com actuador hidráulico) / 3000001218  (( 220x17 ))",1,1,1,3,1,1,0,,,,,,,,,,UN,833385,1,0,0,0,0,0,,,1,1,2025-06-18 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
3233,KIT DISTRI K015669XS / K045433XS Ford Fiesta/ka 1.5 (M SIGMA) Kinetic,K00117X22XS-A,0.28906429698007097,K00117X22XS-A,COM,KIT DISTRI K015669XS / K045433XS Ford Fiesta 1.6 16V DURATEC /ka 1.5 (M SIGMA) Kinetic LUCAS-LKTBN461 INA 530049510 K00117X22XS-A  (( GV597 con bba )),2,2,3,1,0,1,0,,,,,,,,,,UN,K00117X22XS-A,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
6629,juego sup motor s/retenes VW Gol Power 1.4/ FOX SURAN 1.6 8v,JS79184,0.2838144080024675,JS79184,COM,Motor VW AT / POWER 1.4L 8v (BTJ) Álcool / Gasolina / Flex - VW AT / FOX-SURAN 1.6L 8v (BAH / BPA) Álcool / Gasolina / Flex_x000D_,56,5,212,1,0,1,0,,,,,,,,,,UN,79184FLEX,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17426,KIT EMBRAGUE PDR M.BENZ 710 plus 310mm (6204),3400000254,0.2816119823194718,3400000254,COM,NUMERO CORTO 6204 embrague de tirar,26,1,1,3,0,2,0,,,,,,,,,,UN,3400000254,1,0,0,0,0,0,,,1,1,2019-04-18 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3194,KIT DISTRI K015575XSCITRO/PEUG 1.4 8v TU3JP FIAT QUBO 1.4 8V c3 1.5,K58104X17XS-A,0.2782452733513714,K58104X17XS-A,COM,"KIT DISTRI K015575XS Citroen/Peugeot 1.4 8v TU3JP FIAT QUBO 1.4 8V LUCAS-LKTBN336 / INA 530033510  (( GV477 , GV712 ))",2,2,3,1,0,1,0,,,,,,,,,,UN,K015575XS,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3463,TENSOR POLIV MB ATEGO/AXOR OM906/904 T38640 = T38362,T38640,0.27169452892974105,T38640,COM,TENSOR T38640 _x000D_,2,16,14,1,0,2,0,,,,,,,,,,UN,T38640,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3898,CRAP HID FORD FIESTAR/KA/ECOSPORT C/ADAPTADOR,510006511,0.27039062846189765,510006511,COM,VALEO-- 801028 LUK: 510006210 LPR: LP3480 TARANTO : FTE ZA2802.4.15  SACHS : 3182654238,3,1,29,1,0,1,0,,,,,,,,,,UN,510006511,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4143,"KIT EMBRAGUE PDH FORD FIESTA/FOCUS,ECOSPORT KINETIC- 1,6 SIGMA",622315033,0.27010563348451533,622315033,COM,"PHC: FD118/FDC78 SACHS: (3000951024 SIN RULEMAN) (3000990022 CON RULEMAN) APLICACIONES: FORD FIESTA/FOCUS,ECOSPORT KINETIC- 1,6 SIGMA NsºOriginales: AM55 7540 BB.  VALEO 833304 (sin crapodina)",3,1,199,1,0,1,0,,,,,,,,,,UN,622315033,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
11018,CONJ CIL MAESTRO EMB FORD RANGER (todas),AP5540,0.26910492463402486,AP5540,COM,fte-D701095 /PHC:CLA20086 ,64,1,196,1,0,3,0,,,,,,,,,,UN,AP5540,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20993,KIT EMBRAGUE PDR RENAULT Clio/Kangoo/Logan/Sandero 1.6 16v K4M,NSK-244,0.2675823832942149,NSK-244,COM,VALEO:228102/SACHS:3000001091/LUK:620304100  (( CON CORREDERA )) ,88,1,1,1,0,3,0,,,,,,,,,,UN,NSK-244,1,0,0,0,0,0,,,1,1,2021-11-16 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5777,BBA DE AGUA CHEVROLET CORSA 1.2 -1.4-1.6,BA193,0.267043457315695,BA193,COM,"BA193 Chevrolet Corsa 1.2 -1.4-1.6 (polea de 19 dientes) -Suzuki Fun 1.0 - 1.4 ex 250185  (( GV193 , IV193 ))",5,4,5,1,0,1,0,,,,,,,,,,UN,BA193,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17782,KIT DISTRI + BBA AGUA FORD FIESTA KINETIC MOTOR SIGMA,GV597,0.2641434298977425,GV597,COM,BA597 + K00117X22XS-A KIT DISTRI + BBA AGUA FORD FIESTA KINETIC MOTOR SIGMA / KP00117X22XS-A / IV597 _x000D_ / 530049530 ,30,2,166,2,0,1,0,,,,,,,,,,UN,GV597,1,0,0,0,0,0,,,1,1,2018-01-17 00:00:00,,0,0,0,0,UN,1,110600001,1,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17251,KIT EMBRAGUE PDR TOYOTA HILUX/SW4 2.5/3.0 260X21 (6367),3000954367,0.2622435955961069,3000954367,COM,IGUAL A VALEO 810044 LUK: 626302209 (SIN RULEMAN) / PHC:TYK-195 Y TYK-227 SECO S02026021,26,1,1,1,0,1,0,,,,,,,,,,UN,3000954367,1,0,0,0,0,0,,,1,1,2017-10-25 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12835,KIT POLY-V Volkswagen Amarok-Passat 2.0 ex 529053520,529058620,0.2595993560953927,529058620,COM,535012410 + 532046810 + 534016410 + 6pk1555,17,16,149,1,0,3,0,,,,,,,,,,UN,529058620,1,0,0,0,0,0,,,1,1,2020-03-05 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17034,KIT EMBRAGUE PDR VOLKSWAGEN GOLF IV/SURAN/FOX/GOLF 200X28 SACHS 6291,3000000782,0.2539512032165866,3000000782,COM,VALEO 228224 LUK 620312700 phc: vwk-113,26,1,1,1,0,1,0,,,,,,,,,,UN,3000000782,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
7709,Cigüeñal trasero BRIDA Vw Gol/Fox/Golf 1.6 8v (85mm EJE),RS05801,0.24906294296051226,RS05801,COM,MATERIAL : - LABIO : IOSS,56,6,170,1,0,1,0,,,,,,,,,,UN,316072,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4362,KIT EMB PDH FORD RANGER 2.2/RANGER 3.2 MOTOR DURATORQ PUMA,627303233,0.24408393123982558,627303233,COM,KIT EMB 3P FORD RANGER 2.2/RANGER 3.2_x000D_ ( EL EMBRAGUE ES EL MISMO QUE LA TRANSIT 2.2TDCI MOTOR PUMA FUNDICION ALTA ) PERO ESTE VIENE CON EL RULEMAN SIN ADAPTADOR ) PARA VOLANTE RIGIDO,3,1,199,1,0,3,0,,,,,,,,,,UN,627303233,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17429,KIT EMBRAGUE 6343 PDR 362 DBE/TA M.BENZ 1215C / 109 -710 PREAMORTIG,3400000313,0.24186228996449083,3400000313,COM,LUK 636300100 (con crap) =VALEO 232510 (sin crapodina),26,1,1,4,0,2,0,,,,,,,,,,UN,3400000313,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
7621,Rueda (Especial para uso con aceite) Acoplado (107.95x152.6x17.27),RS04302,0.2380131525246327,RS04302,COM,MATERIAL : NBR - LABIO : BY,6,6,57,1,0,1,0,,,,,,,,,,UN,514954,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
6488,Deflector JTV PEUGEOT C3/208/Partner 1.6 16v,JS75700,0.2299570618973102,JS75700,COM,,6,5,61,1,0,3,0,,,,,,,,,,UN,75700,1,0,0,0,0,0,,,1,1,2018-10-05 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3834,VOLANTE BIMASA CHEVROLET S10 NUEVA 2.8TD (6 agujeros) MOT DURAMAX,415063910,0.22951940308107577,415063910,COM,Num Orig.: 24580377 -OEM: 4150639 VOLANTE BIMASA CHEVROLET S10 NUEVA 2.8TD (6 agujeros) MOT DURAMAX,3,1,7,1,0,3,0,,,,,,,,,,UN,415063910,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
6069,BBA DE AGUA F FOCUS / KINECTIC .MOTOR SIGMA/kuga ecoboost,BA597,0.22741315965959724,BA597,COM,"BA597 Ford Focus / Mondeo / Fiesta / Fusion 1,4 1,6 03 ->07BA597 Ford Focus / Mondeo / Fiesta / Fusion 1,4 1,6 03 ->07  (( GV597 con kit de distri ))",55,4,5,1,0,1,0,,,,,,,,,,UN,BA597,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4048,KIT EMBRAGUE RENAULT CLIO 2 = 620314200 Renault Logan / Sandero,620304100,0.22704004627608645,620304100,COM,"EQUIVALENCIAS :VALEO: 228102 ( PLACA CON CORREDERA ) DISCO PRE-AMORTIGUADO SACHS : 3000001091 ( PLACA SIN CORREDERA )DISCO PREAMORTIGUADO PHC: NSK-244  pieza que reemplaza al 620314200 _x000D_  CLIO II (BB_, CB_), 03/98 - 12/16 , 1.6 Authentique Hi",3,1,1,1,0,4,0,,,,,,,,,,UN,620304100,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12944,KIT DIST VV Gol Trend-Saveiro-Crossfox-Suran-Fox 1.4/1.6 8V S/ACC.,530069710,0.2255105551546938,530069710,COM,GATES-K025427XS / SKF-VKMA 01107   / LUCAS-LKTBN341 / INA 530019910 (s/accesorios) KIT DE DIST FOX SURAN GOL TREND 135X19 K90135x19XS-B  (( IV358 )),17,2,3,1,0,3,0,,,,,,,,,,UN,530069710,1,0,0,0,0,0,,,1,1,2020-07-24 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
24873,CONJ EMBRAGUE PD RENAULT KANGOO ll LOGAN SANDERO motor H4M (nissan ),620348509,0.21675821944864243,620348509,COM,PHC: NS96/NSC60 - Motor 1.6 16v  (( Nafta ))  302059954R,3,1,198,1,0,3,0,,,,,,,,,,UN,620348509,1,0,0,0,0,0,,,1,1,2025-01-06 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20853,KIT EMBRAGUE PDR CHEVROLET AVEO 1.6 215X24,DWK-028,0.21646250836622014,DWK-028,COM,KIT EMBRAGUE PDR CHEVROLET AVEO 1.6 215X24 VALEO 821414 SACHS 3000000832 LUK 622208600 = 622302209,88,1,1,1,0,1,0,,,,,,,,,,UN,DWK-028,1,0,0,0,0,0,,,1,1,2020-01-06 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17288,KIT EMBRAGUE PDH FORD Ecosport/Fiesta/Courrier/ka 1.6 8v(98cv) M.Zetec,3000990271,0.21422033163171006,3000990271,COM,620 3100 33 FORD Eco Sport / Fiesta 1.6 8v / Versión heavy duty REP Set 200 17x20x17 EX 619305333 Motor: Zetec Rocam 2S6G-6007-JA Caja IB5 Plus LUK 620310033 CODIGO CORTO 6616,26,1,199,3,0,1,0,,,,,,,,,,UN,3000990271,1,0,0,0,0,0,,,1,1,2021-02-24 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
21161,KIT EMBRAGUE PDR VOLKSWAGEN FOX/ SURAN/ TREND/ VOYAGE 1.6 200X28,VWK-113,0.21259544660374444,VWK-113,COM,KIT EMBRAGUE PDR VOLKSWAGEN FOX/ SURAN/ TREND/ VOYAGE 1.6 200X28 VALEO 228224 SACHS 3000000782 LUK 620312700 VER VWK-117 (CAMBIA CRAPODINA),38,1,1,1,0,1,0,,,,,,,,,,UN,VWK-113,1,0,0,0,0,0,,,1,1,2020-01-06 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12607,KIT DIST Citoren/Peugeot C3-C4-206-307-Partner 1.6 16v (134x25.4xs),530037910,0.21255420228219904,530037910,COM,GATES-K025581XS / SKF-VKMA 03256  / LUCAS-LKTBN417  (( IV446B )),67,2,3,1,0,1,0,,,,,,,,,,UN,530037910,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3063,KIT DISTRI K025310XS / KS303 CHEVROLET CORSA -PRISMA-ONIX,K40111X17XS-B,0.21253884646595753,K40111X17XS-B,COM,"KIT DISTRI K025310XS / KS303 Chevrolet Chevrolet Corsa - Prisma - Onix - Agile 1.4/1.8 8v ina: 530063010  (( GV193 , GV504 , GV473 ))",2,2,3,1,0,1,0,,,,,,,,,,UN,KS303.,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4044,KIT EMBRAGUE PDR GM CORSA / CLASIC / II / COMBO 1.6 8v 16v(620217500),620302700,0.20989699554494487,620302700,COM,"APLICACIONES : CHEVROLET CORSA, CORSA II ,, 8 y 1 v , GM Tigra 1.6L 16V (102CV)  equivalencias: VALEO: 227650 SACHS: 3000954308 ( 6563 ) - PHC : GMK-053 Motor: 1.6L 8V (92cv) y 16.L 16V (102cv) Num Orig: 93257291",3,1,1,1,0,1,0,,,,,,,,,,UN,620302700,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3127,KIT DISTRI K015656XS Cit./Peu. 8V C3/4-207/8-308-1.6Hdi /Eco 1.5TDCI,K99141X25.4XS-A,0.20557037048656165,K99141X25.4XS-A,COM,KIT DISTRI K015656XS Citroen/Peugeot Berlingo - 208 - Partner 1.6Hdi ina: 530057810 LUCAS-LKTBN959,2,2,3,1,0,3,0,,,,,,,,,,UN,K99141X25.4XS-A,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
24846,"VOLANTE BIMASA MB Sprinter 416, 516 2.2 16V OM651 2019> OM654",415094210,0.20433229511543774,415094210,COM,,3,1,7,3,0,2,0,,,,,,,,,,UN,415094210,1,0,0,0,0,0,,,1,1,2025-01-06 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
4352,KIT EMBRAGUE PDH GM S-10 2.8L MWM Sprint,626301933,0.20254962235868193,626301933,COM,EX 626300233 Y 626301033 _x000D_,3,1,199,1,0,2,0,,,,,,,,,,UN,626301933,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
